deweyClass,title,checktimes,years,months
005.276,"Pro Android web apps develop for Android using HTML5 CSS3 JavaScript",2,2017,3
005.756,"Beginning SQL queries from novice to professional",3,2017,3
005.117,"Java Se8 for Programmers",1,2017,3
005.2762,"Java all in one for dummies",2,2017,3
005.2762,"Learning PHP MySQL JavaScript with jQuery CSS HTML5",1,2017,3
005.133,"Learn Java for Android development",1,2017,3
005.133,"Java programming for Android developers for dummies a Wiley brand",1,2017,3
005.133,"Head first Java",1,2017,3
005.2762,"JavaScript the good parts",2,2017,3
005.133,"Understanding coding with Ruby",1,2017,3
005.117,"Objective C programming the big nerd ranch guide",1,2017,3
005.133,"Learning Python design patterns a practical and fast paced guide exploring Python design patterns",2,2017,3
005.133,"Java how to program Late objects version",1,2017,3
005.133,"Python programming for teens",2,2017,3
005.71262,"Effective Java",2,2017,3
005.133,"Beginning Ruby from novice to professional",1,2017,3
005.133,"Adventures in Python",5,2017,3
005.2762,"JavaScript for kids for dummies",4,2017,3
005.117,"Learning Python",4,2017,3
005.133,"Java a beginners guide",2,2017,3
005.2762,"Effective JavaScript 68 specific ways to harness the power of JavaScript",2,2017,3
005.133,"Python for Kids a playful introduction to programming",3,2017,3
005.2762,"Spring into PHP 5",1,2017,3
005.133,"Python for data analysis",2,2017,3
005.133,"Effective Python 59 specific ways to write better Python",1,2017,3
005.133,"Java programming for Android developers",2,2017,3
005.133,"Introducing Python",2,2017,3
005.756,"Sams teach yourself Oracle PL SQL in 10 minutes",1,2017,3
005.73,"Data structures and algorithms with JavaScript",1,2017,3
005.133,"Sams teach yourself C in 24 hours",3,2017,3
005.133,"Java for dummies",1,2017,3
005.133,"Ruby way",1,2017,3
005.133,"Teach your kids to code a parent friendly guide to Python programming",1,2017,3
005.13,"Hello Ruby adventures in coding",7,2017,3
005.72,"Java and XML",1,2017,3
005.268,"HTML CSS JavaScript mobile development for dummies",2,2017,3
005.133,"Learn Python the hard way a very simple introduction to the terrifyingly beautiful world of computers and code",6,2017,3
004.1675,"Hello Raspberry Pi Python programming for kids and other beginners",5,2017,3
005.133,"Ruby wizardry an introduction to programming for kids",3,2017,3
005.2762,"JavaScript for kids a playful introduction to programming",4,2017,3
005.2762,"PHP advanced and object oriented programming",1,2017,3
005.133,"Python crash course a hands on project based introduction to programming",3,2017,3
005.117,"well grounded Rubyist",2,2017,3
005.71262,"JavaScript jQuery the missing manual",2,2017,3
005.133,"Ruby for kids for dummies",3,2017,3
005.133,"Eloquent javascript a modern introduction to programming",4,2017,3
005.72,"PHP for the Web",1,2017,3
005.133,"JavaScript JQuery interactive front end web development",3,2017,3
005.133,"Beginning programming with Java for dummies",2,2017,3
005.133,"Sams teach yourself Python in 24 hours",3,2017,3
005.133,"Head first Ruby",2,2017,3
005.2762,"Sams teach yourself JavaScript in 24 hours",1,2017,3
005.133,"Java programming for kids learn Java step by step and build your own interactive calculator for fun",4,2017,3
005.133,"Learn to program with Minecraft transform your world with the power of Python",2,2017,3
005.2762,"JavaScript absolute beginners guide",1,2017,3
005.72,"Head first HTML5 programming building web apps with javascript",5,2017,3
005.133,"Sams teach yourself Swift in 24 hours",2,2017,3
005.133,"Head first Python",4,2017,3
005.7585,"Oracle PL SQL programming",1,2017,3
005.133,"JavaScript the definitive guide",4,2017,3
005.26,"Building iPhone apps with HTML CSS and JavaScript",2,2017,3
005.133,"Python for data science for dummies",3,2017,3
005.72,"Modern PHP new features and good practices",1,2017,3
005.133,"Java how to program Early objects",1,2017,3
005.133,"Python for kids for dummies",3,2017,3
005.133,"Effective modern C 42 specific ways to improve your use of C11 and C14",1,2017,3
005.133,"Metaprogramming Ruby program like the Ruby pros",1,2017,3
005.262,"Understanding coding with Python",2,2017,3
005.133,"Swift for programmers",2,2017,3
005.276,"Java and SOAP",1,2017,3
005.133,"Java and JMX building manageable systems",1,2017,3
001.94,"On the path of the Immortals Exo Vaticana Project L U C I F E R and the strategic locations where entities await the appointed time",1,2017,3
005.117,"Ruby programming language",1,2017,3
004.165,"Programming the Raspberry Pi getting started with Python",1,2017,3
005.2762,"Learning JavaScript add sparkle and life to your web pages",4,2017,3
005.133,"Learning Python data visualization master how to build dynamic HTML5 ready SVG charts using Python and the pygal library",1,2017,3
005.7565,"Sams teach yourself SQL in 10 minutes",4,2017,3
005.2762,"Beginning programming with Java for dummies",1,2017,3
005.72,"HTML5 programming with JavaScript for dummies",2,2017,3
005.276,"Beginning ASP NET 4 5 in C and VB",1,2017,3
005.133,"Automate the boring stuff with python practical programming for total beginners",5,2017,3
005.133,"Python playground geeky projects for the curious programmer",3,2017,3
005.446,"Building Windows 8 apps with JavaScript",1,2017,3
005.133,"Ruby cookbook",1,2017,4
005.133,"Beginning programming with Java for dummies",1,2017,4
005.117,"Practical object oriented design in Ruby an agile primer",2,2017,4
005.133,"Programming Ruby 1 9 the pragmatic programmers guide",2,2017,4
005.2762,"Learning JavaScript add sparkle and life to your web pages",3,2017,4
005.117,"Ruby programming language",1,2017,4
005.13,"Hello Ruby adventures in coding",2,2017,4
005.7585,"Oracle PL SQL programming",1,2017,4
005.133,"Head first JavaScript programming",2,2017,4
005.2762,"PHP advanced and object oriented programming",1,2017,4
005.72,"Head first HTML5 programming building web apps with javascript",2,2017,4
005.133,"Java programming for Android developers for dummies a Wiley brand",2,2017,4
005.268,"HTML CSS JavaScript mobile development for dummies",1,2017,4
005.133,"Introducing Python",2,2017,4
005.133,"Learn C the hard way practical exercises on the computational subjects you keep avoiding like C",1,2017,4
005.72,"Modern PHP new features and good practices",1,2017,4
005.133,"JavaScript JQuery interactive front end web development",5,2017,4
005.133,"Java a beginners guide",4,2017,4
005.133,"Learning Python design patterns a practical and fast paced guide exploring Python design patterns",1,2017,4
005.133,"Python playground geeky projects for the curious programmer",2,2017,4
005.133,"Head first Java",1,2017,4
005.133,"Python for kids for dummies",5,2017,4
005.73,"Data structures and algorithms with JavaScript",1,2017,4
005.262,"Understanding coding with Python",3,2017,4
005.133,"Learn Python the hard way a very simple introduction to the terrifyingly beautiful world of computers and code",6,2017,4
005.133,"Java programming for Android developers",1,2017,4
005.2762,"Learning PHP MySQL JavaScript with jQuery CSS HTML5",1,2017,4
005.133,"JavaScript the definitive guide",3,2017,4
005.71262,"JavaScript jQuery the missing manual",2,2017,4
005.133,"Learning Python data visualization master how to build dynamic HTML5 ready SVG charts using Python and the pygal library",1,2017,4
005.2762,"Sams teach yourself JavaScript in 24 hours",1,2017,4
005.117,"Java Se8 for Programmers",1,2017,4
005.756,"Sams teach yourself Oracle PL SQL in 10 minutes",4,2017,4
005.71262,"Effective Java",3,2017,4
005.2768,"MCAD MCSD self paced training kit developing XML Web services and server components with Microsoft Visual Basic NET and Microsoft Visual C NET exams 70 310 and 70 320",1,2017,4
005.133,"Java programming for kids learn Java step by step and build your own interactive calculator for fun",4,2017,4
005.133,"Sams teach yourself Java in 21 days covers Java 7 and Android",2,2017,4
005.133,"Teach your kids to code a parent friendly guide to Python programming",1,2017,4
005.133,"Effective Python 59 specific ways to write better Python",1,2017,4
005.2762,"JavaScript for kids a playful introduction to programming",2,2017,4
005.2762,"PHP for absolute beginners",1,2017,4
005.133,"Python programming for teens",2,2017,4
005.2762,"JavaScript for kids for dummies",1,2017,4
005.133,"Ruby way",2,2017,4
005.133,"Python for Kids a playful introduction to programming",5,2017,4
005.2762,"Beginning JavaScript",1,2017,4
005.133,"Learn to program with Minecraft transform your world with the power of Python",4,2017,4
005.2762,"JavaScript jQuery the missing manual",1,2017,4
005.133,"Effective modern C 42 specific ways to improve your use of C11 and C14",1,2017,4
005.133,Java,4,2017,4
005.2762,"Effective JavaScript 68 specific ways to harness the power of JavaScript",1,2017,4
001.94,"On the path of the Immortals Exo Vaticana Project L U C I F E R and the strategic locations where entities await the appointed time",1,2017,4
005.133,"Head first Python",6,2017,4
005.25,"Swift programming the Big Nerd Ranch guide",1,2017,4
005.117,"Learning Python",5,2017,4
005.133,"Python crash course a hands on project based introduction to programming",4,2017,4
005.117,"well grounded Rubyist",2,2017,4
005.133,"Metaprogramming Ruby program like the Ruby pros",1,2017,4
005.133,"Java how to program Late objects version",2,2017,4
005.133,"Ruby for kids for dummies",1,2017,4
005.133,"Ruby wizardry an introduction to programming for kids",5,2017,4
005.756,"Beginning SQL queries from novice to professional",3,2017,4
005.2762,"JavaScript absolute beginners guide",1,2017,4
005.133,"Automate the boring stuff with python practical programming for total beginners",4,2017,4
005.133,"Python for data science for dummies",5,2017,4
005.133,"Sams teach yourself Python in 24 hours",3,2017,4
005.2762,"Beginning programming with Java for dummies",3,2017,4
005.7565,"Sams teach yourself SQL in 10 minutes",4,2017,4
004.165,"Programming the Raspberry Pi getting started with Python",1,2017,4
005.133,"Eloquent javascript a modern introduction to programming",2,2017,4
005.117,"Objective C programming the big nerd ranch guide",1,2017,4
005.2762,"JavaScript the good parts",3,2017,4
005.133,"Adventures in Python",3,2017,4
005.133,"Python for data analysis",4,2017,4
005.133,"Sams teach yourself C in 24 hours",2,2017,4
005.133,"Head first Ruby",2,2017,4
005.133,"Java how to program Early objects",2,2017,4
005.133,"Eloquent javascript a modern introduction to programming",2,2017,5
005.133,"Python for data analysis",5,2017,5
005.73,"Data structures and algorithms with JavaScript",2,2017,5
004.1675,"Hello Raspberry Pi Python programming for kids and other beginners",2,2017,5
004.165,"Programming the Raspberry Pi getting started with Python",2,2017,5
005.71262,"JavaScript jQuery the missing manual",1,2017,5
005.25,"Swift programming the Big Nerd Ranch guide",2,2017,5
005.133,"Ruby wizardry an introduction to programming for kids",2,2017,5
005.268,"HTML CSS JavaScript mobile development for dummies",2,2017,5
005.117,"Ruby programming language",1,2017,5
005.133,"Head first Ruby",2,2017,5
005.2762,"JavaScript absolute beginners guide",2,2017,5
005.133,"Beginning programming with Java for dummies",1,2017,5
005.133,"Sams teach yourself C in 24 hours",1,2017,5
005.133,"Java for dummies",1,2017,5
005.2762,"JavaScript for kids a playful introduction to programming",4,2017,5
005.133,"Head first JavaScript programming",3,2017,5
005.117,"Practical object oriented design in Ruby an agile primer",3,2017,5
005.133,"Learn to program with Minecraft transform your world with the power of Python",2,2017,5
005.133,"Python programming for teens",3,2017,5
005.133,"Python crash course a hands on project based introduction to programming",3,2017,5
005.262,"Understanding coding with Python",2,2017,5
005.133,"High performance Python",1,2017,5
005.133,"Java programming for Android developers",3,2017,5
005.2762,"Effective JavaScript 68 specific ways to harness the power of JavaScript",3,2017,5
005.2762,"JavaScript for kids for dummies",4,2017,5
005.133,"JavaScript JQuery interactive front end web development",4,2017,5
005.133,"Understanding coding with Ruby",1,2017,5
005.133,"Python for kids for dummies",3,2017,5
005.2762,"JavaScript jQuery the missing manual",3,2017,5
005.133,"Adventures in Python",2,2017,5
005.2762,"Sams teach yourself JavaScript in 24 hours",1,2017,5
005.756,"Sams teach yourself Oracle PL SQL in 10 minutes",1,2017,5
005.2762,"Learning PHP MySQL JavaScript with jQuery CSS HTML5",2,2017,5
005.133,"Beginning Ruby from novice to professional",1,2017,5
005.117,"Learning Python",4,2017,5
005.133,"Ruby for kids for dummies",2,2017,5
005.133,"Automate the boring stuff with python practical programming for total beginners",7,2017,5
005.133,"Learn Java for Android development",3,2017,5
005.133,"Sams teach yourself Java in 21 days covers Java 7 and Android",1,2017,5
005.133,"JavaScript the definitive guide",3,2017,5
005.2762,"Learning JavaScript add sparkle and life to your web pages",2,2017,5
005.133,"Effective Python 59 specific ways to write better Python",2,2017,5
